Type,Prefecture,Municipality,DistrictName,TradePrice,Area,FloorPlan,BuildingYear,Structure,CityPlanning,Period
中古マンション等,東京都,港区,六本木,15000000,20,１Ｒ,1973年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,六本木,14000000,20,１Ｒ,1973年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,港区,六本木,15000000,20,１Ｒ,1975年,ＳＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,港区,六本木,25000000,20,１Ｒ,1973年,ＲＣ,第２種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,港区,港南,26000000,25,１Ｋ,2008年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,40000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,44000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,42000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,12000000,15,１Ｋ,1980年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,26000000,20,１Ｋ,2014年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,23000000,25,１Ｋ,1980年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,白金台,57000000,30,１Ｋ,2000年,,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,港区,三田,57000000,30,１Ｒ,2005年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,23000000,20,１Ｋ,1999年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,25000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,北青山,33000000,35,１Ｒ,1978年,ＲＣ,,2024年第2四半期
中古マンション等,東京都,港区,港南,26000000,25,１Ｋ,2008年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,港南,50000000,40,１Ｋ,2005年,ＲＣ,,2024年第2四半期
中古マンション等,東京都,港区,芝,29000000,25,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,15000000,20,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,40000000,30,１Ｒ,2018年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,24000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,42000000,30,１Ｋ,2015年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,19000000,20,１Ｒ,1980年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,35000000,60,１Ｒ,1971年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝,13000000,30,１Ｒ,1979年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝公園,24000000,20,１Ｋ,2001年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,西新橋,34000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,26000000,30,１Ｒ,1981年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,68000000,35,１Ｋ,2023年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,港区,三田,48000000,30,１Ｋ,2017年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,25000000,25,１Ｋ,2008年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,三田,35000000,45,１Ｒ,1970年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,港区,三田,30000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,西麻布,34000000,25,１Ｋ,2004年,ＳＲＣ,,2024年第2四半期
中古マンション等,東京都,港区,赤坂,15000000,15,１Ｋ,1985年,ＳＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,港区,赤坂,44000000,20,１Ｋ,2003年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,赤坂,45000000,30,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,赤坂,31000000,20,１Ｋ,1983年,ＳＲＣ,第２種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,港区,麻布十番,27000000,20,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,麻布十番,40000000,25,１Ｋ,2008年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,26000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,26000000,15,１Ｋ,2003年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,26000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,13000000,15,１Ｋ,1980年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,26000000,20,１Ｋ,2001年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,33000000,20,１Ｋ,2014年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,25000000,15,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝浦,28000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝大門,36000000,20,１Ｋ,2008年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,芝大門,33000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,港区,西麻布,37000000,20,１Ｋ,2003年,ＳＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,港区,西麻布,31000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷砂土原町,27000000,20,１Ｋ,2003年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷砂土原町,10000000,15,１Ｋ,1985年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷台町,20000000,15,１Ｋ,1999年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,23000000,20,１Ｋ,2007年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,26000000,20,１Ｋ,2007年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,27000000,20,１Ｋ,2008年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,28000000,20,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,19000000,20,１Ｋ,2004年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,22000000,20,１Ｋ,2004年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,28000000,25,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,20000000,20,１Ｋ,2003年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,29000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,25000000,20,１Ｋ,2003年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,22000000,20,１Ｋ,2005年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,33000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,20000000,15,１Ｋ,1985年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,17000000,20,１Ｋ,1979年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,21000000,20,１Ｋ,1997年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,中井,28000000,20,１Ｋ,2017年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,中井,21000000,15,１Ｋ,2002年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,38000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,25000000,20,１Ｋ,2005年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,14000000,15,１Ｋ,1979年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,25000000,20,１Ｋ,2003年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,17000000,15,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,23000000,20,１Ｋ,2001年,ＲＣ,第２種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,30000000,25,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,28000000,20,１Ｋ,2011年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,37000000,25,１Ｋ,2015年,ＲＣ,第２種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,17000000,20,１Ｋ,1981年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,21000000,15,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,19000000,15,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,12000000,15,１Ｋ,1984年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西早稲田,23000000,20,１Ｋ,2002年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西早稲田,24000000,20,１Ｋ,2011年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西早稲田,26000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,弁天町,24000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,弁天町,30000000,25,１Ｋ,2013年,ＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,四谷三栄町,27000000,20,１Ｋ,2007年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷仲之町,22000000,25,１Ｋ,2006年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,26000000,25,１Ｋ,2005年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,16000000,25,１Ｋ,1985年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,大久保,16000000,25,１Ｒ,1984年,ＳＲＣ,,2024年第2四半期
中古マンション等,東京都,新宿区,市谷本村町,35000000,30,１Ｋ,2013年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,北新宿,12000000,25,１Ｒ,1988年,ＳＲＣ,近隣商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,21000000,25,１Ｒ,1979年,ＳＲＣ,,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,27000000,25,１Ｋ,2004年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,24000000,30,１Ｋ,2003年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,18000000,20,１Ｒ,1979年,ＳＲＣ,,2024年第2四半期
中古マンション等,東京都,新宿区,高田馬場,15000000,25,１Ｒ,1973年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,41000000,30,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,39000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,19000000,20,１Ｒ,1981年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,16000000,25,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,14000000,20,１Ｒ,1981年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,31000000,20,１Ｋ,1995年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,14000000,15,１Ｒ,1979年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,50000000,40,１Ｒ,1980年,ＳＲＣ,,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,49000000,40,１Ｋ,2008年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西新宿,14000000,15,１Ｒ,1981年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,西早稲田,48000000,40,１Ｒ,2004年,ＲＣ,第１種中高層住居専用地域,2024年第2四半期
中古マンション等,東京都,新宿区,西早稲田,19000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,弁天町,42000000,45,１Ｒ,,,,2024年第2四半期
中古マンション等,東京都,新宿区,四谷三栄町,22000000,25,１Ｋ,2007年,ＲＣ,第１種住居地域,2024年第2四半期
中古マンション等,東京都,新宿区,北町,42000000,35,１Ｒ,2004年,ＳＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,下落合,16000000,20,１Ｒ,,,,2024年第2四半期
中古マンション等,東京都,新宿区,下落合,21000000,20,１Ｋ,2001年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,新宿区,新小川町,25000000,20,１Ｋ,,,準工業地域,2024年第2四半期
中古マンション等,東京都,新宿区,新小川町,26000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,新宿区,水道町,27000000,20,１Ｋ,2003年,ＲＣ,商業地域,2024年第2四半期
中古マンション等,東京都,新宿区,水道町,34000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第2四半期
中古マンション等,東京都,新宿区,水道町,17000000,20,１Ｋ,2000年,ＲＣ,商業地域,2024年第2四半期
